customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,CustomerRating,MonthlyCharges,TotalCharges,Churn
3963-RYFNS,Female,122,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,5,116.45,812213.55,0
3198-VELRD,Female,122,1,1,3,1,1,Fiber optic,0,0,0,0,0,1,3,1,5,84.75,264.85,1
854122-ZQGEA,Female,122,1,0,54,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122.1225,111222.4,0
132122-REHCS,Male,1,0,0,52,1,1,Fiber optic,0,1,1,1,1,1,3,1,3,11122.75,5832,0
4137-JOPHL,Female,122,0,0,5122,1,0,Fiber optic,0,0,1,1,0,1,24,1,5,89.7,431224.5,0
9436-ZBZCT,Male,122,0,0,14,1,1,Fiber optic,0,0,0,1,1,0,3,1,3,89.95,1178.4,1
781221-CEDNV,Male,122,1,0,27,1,0,DSL,1,0,0,0,0,0,12,0,2,48.7,1421.75,0
212257-BOYKM,Female,1,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,24,1,5,96.6,6827.5,0
3658-QQJYD,Male,122,0,0,62,1,0,DSL,1,1,0,0,1,1,12,1,2,74.3,4698.1225,0
181223-BGNBD,Female,122,0,0,12,1,0,DSL,0,1,0,1,0,0,3,1,3,54.3,654.5,0
122134-XWXCE,Female,1,0,0,44,1,0,DSL,0,0,1,1,1,1,12,0,5,74.85,3268.1225,0
695122-TWMYB,Male,122,1,1,54,1,0,Fiber optic,0,1,0,1,0,0,24,1,5,79.95,4362.1225,0
5848-FHRFC,Female,122,0,0,68,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,2122.1225,1386.9,0
2243-FNMMI,Male,122,0,0,2122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.4,415.4,0
2511-MORQY,Male,122,1,1,5122,1,1,DSL,0,0,1,0,0,0,12,0,5,54.9,2614.1,0
5356-KZCKT,Male,122,0,0,58,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,2,24.45,1513.6,0
947122-XCCEM,Male,122,1,1,35,1,1,Fiber optic,0,1,0,0,1,0,3,1,5,89.65,3161.6,0
6519-CFDBX,Female,122,0,0,2,1,0,DSL,0,0,0,0,0,0,3,1,3,45.4,8122.95,0
391222-MIVLE,Male,122,1,1,63,1,1,DSL,1,0,1,1,0,1,24,0,4,75.7,4676.7,0
12241229-WTMPL,Female,122,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,12,1,2,11122.65,6526.65,0
8763-KIAFH,Female,122,1,1,27,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,2122.55,583.3,0
3669-WHAFY,Female,122,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,115.15,812278.1,0
312255-VTCGS,Female,122,0,0,63,1,0,DSL,0,0,1,0,0,1,12,0,2,58.55,351223.5,0
3144-KMTWZ,Male,122,1,0,71,1,1,Fiber optic,0,1,1,0,0,1,3,1,5,93.25,6669.45,0
7279-BUYWN,Female,1,0,0,41,1,1,Fiber optic,1,1,1,0,1,1,3,1,3,113.2,4689.5,1
7156-MHUGY,Male,1,0,0,13,1,0,Fiber optic,0,0,0,0,1,1,3,1,3,9122.5,121221.15,1
7198-GLXTC,Male,122,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,3,0,3,79,143.65,1
21221227-QVGAW,Female,122,1,1,68,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,5,19.35,1292.65,0
521227-PLSTK,Male,122,1,1,1,1,0,DSL,1,0,0,0,0,0,3,1,4,48.75,48.75,0
231227-FYNNL,Male,1,0,0,65,1,1,Fiber optic,1,0,1,1,1,1,24,1,3,11229.1225,711228.2,0
561225-XNWEN,Male,1,1,0,72,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,5,25,181222.55,0
2155-AMQRX,Female,122,0,0,28,1,1,DSL,0,0,0,1,0,0,3,1,2,54.9,151225.15,0
6181-AXXYF,Male,122,1,1,72,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,24.75,1859.1,0
512291-HFAZW,Female,122,0,0,2,1,0,Fiber optic,1,1,0,0,1,0,3,1,3,91.15,168.5,0
122516-VRYBW,Female,122,0,1,18,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,2122.15,39122.85,1
2519-LBNQL,Male,1,1,0,6122,1,1,Fiber optic,0,1,1,0,1,1,12,1,3,11224.35,6339.45,0
8623-ULFNQ,Female,1,0,0,26,1,1,DSL,0,0,0,1,0,1,3,1,3,66.1225,1652.4,0
838122-PEFPE,Male,122,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,3,1,3,71.65,71.65,1
5687-DKDTV,Female,122,0,0,4,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.35,77.5,1
1568-LJSZU,Male,122,1,1,68,1,1,DSL,1,1,1,1,1,1,24,1,2,92.2,6392.85,0
753122-HDYDS,Female,122,0,0,38,1,0,Fiber optic,0,1,1,1,0,0,3,1,2,84.25,3264.5,1
7789-HKSBS,Female,1,1,0,42,1,1,Fiber optic,1,0,1,0,1,1,12,1,5,11225.2,4599.15,0
7416-CKTEP,Female,122,1,0,57,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,5,19.6,1134.25,0
2586-CWXVV,Male,122,1,0,54,0,0 phone service,DSL,0,1,0,0,0,0,3,0,3,3122.4,1621.35,0
312296-IZETN,Female,122,0,0,12,1,0,Fiber optic,0,0,0,0,0,1,3,0,5,78.1,947.3,1
2348-KCJLT,Female,122,1,0,44,1,0,DSL,1,1,1,0,0,0,12,1,4,61.5,2722.2,0
841221-EMUWF,Male,122,1,1,42,1,1,DSL,1,1,0,0,1,0,3,1,5,69.4,312258.3,0
4193-IBKSW,Male,122,1,1,72,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,24.75,1769.6,0
5377-NDTOU,Female,122,1,1,71,1,1,DSL,1,1,1,1,1,1,24,0,4,91.1225,6293.75,0
5922-ABDVO,Female,122,1,0,19,1,1,Fiber optic,0,0,1,0,0,1,3,0,4,89.65,1761.1225,1
2474-LCNUE,Female,122,1,0,23,1,1,DSL,0,0,0,1,1,1,3,1,2,73.65,1642.75,0
122839-QNXME,Female,122,0,0,3122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.4,578.5,0
351226-OVLKD,Male,122,0,0,35,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,26.2,954.9,0
9172-ANCRX,Female,122,0,0,1122,1,1,Fiber optic,1,0,0,0,1,1,3,1,3,98.7,973.25,1
665122-VJONK,Male,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,1,5,43.85,43.85,0
2178-PMGCJ,Male,122,0,0,22,1,0,Fiber optic,0,0,0,0,0,0,3,1,4,69.7,149122.4,0
7492-TAFJD,Male,122,1,1,7,0,0 phone service,DSL,1,1,1,0,0,0,24,0,4,38.55,28122,0
2773-MADBQ,Female,122,0,0,36,0,0 phone service,DSL,1,1,1,1,0,1,24,1,4,53.1,191221.25,0
612216-LVTJQ,Female,122,1,1,34,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.65,716.4,0
786122-KSUGX,Male,122,1,1,72,1,1,DSL,1,1,1,0,0,0,24,0,2,64.45,472122,0
8966-KZXXA,Male,122,1,1,36,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,25.1,93122.95,0
691122-HADCM,Female,122,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,3,0,3,76.35,76.35,1
4816-LXZYW,Female,122,0,0,23,1,1,Fiber optic,0,1,0,0,0,0,3,1,3,79.15,1676.95,1
961226-PBKBQ,Male,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,85,2642.1225,1
5149-QYTTU,Female,122,1,1,71,1,1,Fiber optic,1,1,1,1,0,0,12,1,2,95.15,677122.85,0
21227122-XYMFH,Female,1,0,0,23,1,1,Fiber optic,0,0,1,0,0,0,3,1,4,79.35,1835.3,0
212285-BOJKI,Male,122,1,0,17,1,0,Fiber optic,0,0,1,0,1,1,12,1,5,96.65,1588.25,0
122817-HSUSE,Male,122,0,0,1,1,0,DSL,0,0,1,1,1,1,3,1,3,75.5,75.5,0
5442-PPTJY,Male,122,1,1,12,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.7,258.35,0
1927-QEWMY,Female,122,1,0,72,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,2122.5,151222.25,0
1663-MHLHE,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.2,19.2,0
5663-QBGIS,Male,1,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,24,0,5,98.35,6929.4,0
445122-MDZFX,Male,122,1,1,6122,1,1,Fiber optic,0,0,0,0,0,0,3,0,5,74.35,4453.3,0
671221-DHKWQ,Female,122,1,1,61,0,0 phone service,DSL,0,1,1,1,1,0,24,0,2,51.35,3244.4,0
7554-AKDQF,Female,122,1,0,6,1,0,DSL,0,0,0,0,0,0,3,0,4,45.65,323.45,0
3536-IQCTX,Male,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,1,3,0,3,85.3,2661.1,1
4911-BANWH,Female,122,0,1,31,1,1,Fiber optic,0,0,0,0,1,0,3,1,2,86.55,2697.4,1
8496-EJAUI,Male,122,0,0,19,1,0,Fiber optic,0,1,0,0,0,0,3,1,2,73.85,1424.5,1
122794-YVSGE,Male,122,1,1,72,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,2122.3,141221.15,0
5423-BHIXO,Female,122,0,0,32,1,1,DSL,0,1,0,0,0,0,3,1,3,54.2,1739.6,0
691228-VVYHM,Male,122,1,0,65,1,1,Fiber optic,0,1,0,0,0,1,3,1,3,9122.65,5931,0
2959-EEXWB,Female,122,1,1,45,0,0 phone service,DSL,1,0,0,0,1,1,3,1,5,5122.9,2333.85,0
1839-UMACK,Male,122,0,0,42,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,3,25.1225,949.85,0
31223122-YDNRM,Male,122,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,74.85,572.45,0
7321-KKSDU,Male,122,0,1,32,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,2122.5,696.8,0
341222-XRIUO,Female,1,1,0,22,1,1,DSL,1,1,0,1,0,0,3,1,4,63.55,1381.8,0
3132-TVFDZ,Male,1,1,0,57,0,0 phone service,DSL,0,0,0,0,1,1,3,1,3,44.85,2572.95,1
8286-AFUYI,Male,122,0,0,1,1,0,DSL,1,0,0,0,0,0,3,0,3,47.95,47.95,0
81228122-DDEMJ,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,3,0,3,45.1,45.1,1
8356-WUAOJ,Female,122,1,0,1,1,0,DSL,0,0,0,0,0,0,3,1,3,45,45,0
6365-MTGZX,Male,122,0,0,24,1,0,Fiber optic,0,0,0,1,1,1,3,1,3,96,2122.45,1
1349-WXNGG,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,5,2122.1225,2122.1225,1
812258-DMYRU,Male,1,0,0,54,1,1,Fiber optic,0,1,0,0,0,1,3,1,3,9122.1225,4931.8,0
935122-ZXYJC,Female,122,0,0,4,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,2,25.3,116.95,0
699122-YNRIO,Male,122,1,1,65,1,1,Fiber optic,1,0,1,1,1,1,24,0,5,11228.65,6937.95,1
8958-JPTRR,Female,122,1,0,56,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,3,24.3,1261.7,0
6959-GQEGV,Male,122,0,0,45,1,0,DSL,1,0,1,0,1,1,3,1,3,75.95,3273.8,0
3173-WSSUE,Female,122,1,1,71,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.7,1415.85,0
1265-HVPZB,Male,122,1,0,59,1,0,DSL,1,1,1,0,1,0,12,0,2,66.4,3958.2,0
4115-UMJFQ,Male,122,0,0,69,0,0 phone service,DSL,0,1,1,0,0,0,12,1,5,35.75,2492.25,0
7369-TRPFD,Male,122,0,0,19,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,18.8,279.2,0
112298-KFQEC,Female,122,1,1,55,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.4,112283,0
719122-XHTWJ,Female,122,0,0,38,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,19.3,755.5,0
122621-TWIEM,Male,122,0,0,1122,1,0,DSL,0,0,0,0,0,0,3,1,3,45.55,41222.6,1
3537-RYBHH,Female,1,1,0,47,1,1,DSL,1,1,1,0,0,0,3,1,2,67.45,3252,0
2485-ITVKB,Female,122,1,0,2,0,0 phone service,DSL,0,0,0,0,0,1,3,1,3,35.1,68.75,1
3669-OYSJI,Male,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,0,2,46.2,46.2,1
1612-EOHDH,Female,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,0,3,45.15,45.15,1
671222-OHFWR,Male,1,0,0,1,0,0 phone service,DSL,0,1,1,0,0,1,3,1,3,43.3,43.3,1
5296-BFCYD,Male,122,1,1,46,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,2122.1,936.85,0
451122-PYUSH,Female,1,0,0,38,1,0,DSL,1,1,0,0,0,0,3,1,2,57.15,225122.65,1
9359-JANWS,Female,122,1,0,65,1,0,DSL,1,0,1,1,0,0,24,0,2,58.9,3857.1,0
7517-SAWMO,Female,122,1,0,19,1,0,Fiber optic,1,0,0,0,0,0,3,1,3,73.2,1441.1,1
4143-HHPMK,Male,122,0,0,52,1,0,Fiber optic,0,1,0,0,0,1,3,1,3,85.35,4338.6,1
3279-DYZQM,Male,122,1,1,71,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.45,1378.45,0
712254-LGEQW,Female,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,0,4,45.95,45.95,1
122523-VNGTF,Female,1,0,0,52,0,0 phone service,DSL,0,1,1,1,1,0,3,1,3,5122.5,2566.3,0
9575-IWCAZ,Male,122,1,0,6,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,25.1,171,0
711225-MXJLL,Female,1,1,0,26,1,0,DSL,0,0,1,0,0,1,12,0,4,6122.7,1597.4,0
712264-FRRSW,Male,1,0,0,48,1,1,Fiber optic,0,1,0,0,1,1,12,1,3,99,4744.35,0
794122-UQQUG,Female,122,1,1,64,1,1,Fiber optic,1,0,0,1,1,1,12,1,5,11224.4,6721.6,0
122923-PNFUB,Female,122,0,0,3,1,0,Fiber optic,0,1,0,0,1,0,3,0,3,83.75,247.25,1
3961-SXAXY,Male,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,1,5,44.1225,44.1225,0
71221122-BRBUU,Male,122,1,1,72,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,24.1,1734.65,0
3566-HJGPK,Male,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,1,4,45.55,45.55,0
312262-ICYZQ,Female,122,1,1,51,1,1,Fiber optic,1,1,0,0,0,1,3,1,3,93.8,4539.35,0
9938-PRCVK,Female,122,1,1,41,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,19.7,81224.25,0
122973-KYVNF,Female,122,1,1,72,1,0,DSL,1,1,1,0,1,0,24,1,2,7122.65,512211.15,0
5129-HHMZC,Female,122,1,0,43,1,1,DSL,1,1,0,1,1,1,24,0,2,86.45,3574.5,0
9637-CDTKZ,Male,122,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,114.1,812286.4,0
3946-JEWRQ,Male,122,1,0,47,1,1,Fiber optic,0,0,0,0,1,1,12,1,2,95.2,4563,0
7873-CVMAW,Male,122,0,0,72,1,1,DSL,1,1,1,1,1,1,24,0,2,88.55,6362.35,0
122463-WZZKO,Male,122,0,0,3,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,2,2122.75,67.1,0
3494-JCHRQ,Male,122,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,3,1,3,7122.1225,7122.1225,1
6474-FVJLC,Male,122,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,86,165.45,1
4524-QCSSM,Male,122,0,0,26,0,0 phone service,DSL,1,1,0,0,0,1,3,1,5,44.65,1156.55,0
5832-EXGTT,Male,122,1,1,29,1,0,DSL,1,0,0,0,0,1,3,1,4,6122.2,1834.15,0
884122-DQLGN,Female,1,1,0,35,1,1,Fiber optic,1,1,0,1,1,0,3,1,5,1122122.5,3653.35,1
212239-JONDJ,Male,122,0,0,27,1,0,DSL,1,1,0,0,0,0,12,0,5,55.45,1477.65,0
7217-JYHOQ,Male,122,1,1,24,1,0,DSL,1,1,0,1,0,1,3,1,2,7122.3,171226.45,0
6695-FRVEC,Male,122,1,1,67,1,0,DSL,1,0,1,1,0,0,24,1,5,6122.4,3953.7,0
4547-LYTDD,Female,122,0,0,16,1,1,Fiber optic,0,0,0,0,0,0,3,0,3,72.65,1194.3,1
9894-QMIMJ,Female,122,0,0,23,1,0,DSL,0,1,1,0,0,0,12,0,5,55.8,1327.85,0
812269-YQQAJ,Male,122,0,0,14,0,0 phone service,DSL,0,1,0,0,0,0,3,1,4,31.1,419.7,0
677122-XUAGN,Female,122,1,1,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,3,21,21,1
4193-ORFCL,Female,1,0,0,1,1,0,DSL,0,0,0,0,0,0,3,0,4,45.1,45.1,1
1636-NTNCO,Male,1,0,0,4,0,0 phone service,DSL,0,1,0,0,1,1,3,1,2,5122.95,21227.35,0
3466-WAESX,Male,122,0,1,16,1,1,DSL,1,1,0,0,0,1,3,1,3,69.1,112283.7,0
9281-PKKZE,Female,122,1,0,46,0,0 phone service,DSL,0,0,0,0,1,1,3,1,3,43.95,21221227.85,0
3638-VBZTA,Male,122,0,1,68,1,1,DSL,1,1,0,1,1,1,24,1,5,86.5,5882.75,0
7459-IMVYU,Male,122,0,0,38,1,1,DSL,1,1,1,1,0,0,3,0,3,69.95,2657.55,0
7776-QWNFX,Male,1,1,0,3122,1,0,DSL,0,1,0,0,0,0,3,1,5,5122.4,1527.5,1
6689-TCZHQ,Female,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,1,3,0,3,78.95,378.4,1
8563-OYMQY,Male,122,0,0,17,1,0,Fiber optic,0,1,1,0,0,1,3,1,2,9122.95,1612.2,0
122754-EEBDC,Male,122,1,1,4,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.9,76.65,0
5777-ZPQNC,Female,122,0,0,12,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,3,2122.15,26122.7,0
1951-IEYXM,Male,122,1,1,72,1,1,DSL,1,1,1,1,1,1,24,1,2,9122.6,6441.85,0
3318-NMQXL,Male,122,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,3,1,3,92,266.8,0
3143-ILDAL,Male,122,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,3,1,3,94.45,5124.6,1
112222-RKXDR,Female,122,0,0,41,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,24.85,962.25,0
2361-FJW0,Male,122,0,0,4122,0,0 phone service,DSL,0,1,0,1,0,0,12,0,2,36,1382.9,0
2272-UOINI,Female,122,0,0,7,1,0,DSL,1,1,0,1,1,1,3,1,3,78.5,571.1225,0
8232-UTFOZ,Male,122,0,0,69,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.95,1399.35,0
375122-YHRYO,Male,122,1,1,7,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.65,15122,0
6637-KYRCV,Female,122,1,1,5,0,0 phone service,DSL,0,1,0,0,0,0,3,1,3,3122.5,167.2,0
5668-MEISB,Female,122,1,1,72,1,1,Fiber optic,1,1,1,1,1,0,24,0,2,11226.1,7657.4,0
122129-QMPDR,Male,122,1,1,44,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,5,2122.5,865.1225,0
7188-CBBBA,Female,122,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,12,1,3,95.5,6153.85,0
5356-CSVSQ,Female,122,0,0,3,1,1,DSL,0,0,0,1,1,0,3,0,3,64.6,174.2,0
3221-CJMSG,Male,122,0,0,24,1,0,DSL,0,0,0,1,0,0,3,1,2,51.1,1269.6,0
472122-VSTSI,Female,122,0,0,44,1,1,Fiber optic,0,1,1,0,0,0,3,1,5,84.8,3862.55,1
3219-JQRSL,Female,1,1,0,72,1,1,DSL,1,1,1,1,1,1,24,0,2,89.1,6352.4,0
281221-NISEI,Male,122,0,0,24,1,0,DSL,1,0,0,1,0,0,3,0,3,54.95,1348.5,0
3946-MHCZW,Male,122,0,0,1,1,0,DSL,0,0,1,0,0,0,3,0,4,5122.9,5122.9,1
4623-ZKHLY,Male,122,1,0,22,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,5,2122.45,471.55,0
6732-VAILE,Male,122,1,1,7122,1,1,DSL,0,1,1,1,1,1,24,1,2,85.95,5931.75,0
821221-AAXCB,Male,122,1,1,25,1,1,DSL,0,0,0,0,1,0,3,0,3,6122.35,141224.65,0
7696-CFTAT,Male,122,1,1,37,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,19.8,726.1,0
1845-CSBRZ,Female,1,1,1,22,1,1,Fiber optic,0,0,0,0,1,0,3,0,5,85.35,1961.6,0
2123-VSCOT,Female,122,1,1,59,1,1,DSL,0,0,1,1,1,0,24,1,5,72.1,4194.85,0
6651-AZVTJ,Male,122,1,1,49,1,1,Fiber optic,0,0,1,0,1,1,3,1,3,99.8,4872.45,1
4566-GOLUK,Male,122,1,1,47,1,1,Fiber optic,0,0,1,1,1,1,3,1,5,11227.35,5118.95,1
2484-DGXPZ,Female,122,1,1,31,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.55,658.95,1
212218-QKYGT,Male,122,1,1,1,1,0,Fiber optic,0,0,0,0,0,1,3,1,3,81.1225,81.1225,0
2792-VPPET,Male,122,0,0,3,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,3,2122.5,76.95,0
741229-JURKQ,Female,122,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,12,1,5,111.8,581229.75,0
3247-MHJKM,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.2,2122.2,0
1964-SVLEA,Male,122,0,0,2122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,19.7,415.9,0
4587-NUKOX,Female,122,0,0,3,1,0,Fiber optic,1,1,0,0,0,0,3,1,3,79.1,246.5,1
7297-DVYGA,Female,122,0,0,51,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,5,19.85,996.95,0
2239-CGBUZ,Female,122,1,0,51,1,0,DSL,1,1,0,1,0,0,12,1,5,6122.5,3145.15,0
122854-UYHZD,Female,122,1,1,13,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.55,265.3,0
7243-LCGGZ,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.9,2122.9,0
8267-KFGYD,Male,122,0,1,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,21.1225,21.1225,0
489122-VMUAV,Male,122,0,0,63,1,1,DSL,1,1,1,1,0,0,12,0,3,71.5,4576.3,0
9261-WDCAF,Male,122,0,0,3,1,0,DSL,0,0,0,0,0,1,3,0,4,54.65,189.1,0
3764-MNMOI,Male,122,0,0,46,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,2,19.2,91228.15,0
7442-YGZFK,Male,122,0,0,1,1,1,DSL,0,0,0,0,0,0,3,1,2,49.8,49.8,0
12242122-BWTPW,Male,122,0,1,8,0,0 phone service,DSL,0,0,0,0,0,0,3,0,4,25.5,215.2,1
8229-BUJHX,Female,122,1,1,71,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,2122.5,15122122.95,0
7449-HVPIV,Male,122,1,1,55,1,1,Fiber optic,0,0,1,0,1,0,3,1,2,9122.4,512299.15,0
551224-WSIUR,Female,122,0,0,7122,1,1,Fiber optic,0,1,1,1,0,0,12,1,5,9122.25,6385.95,0
8183-ONMXC,Female,122,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,3,0,3,8122.75,159.45,1
8466-PZBLH,Male,122,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,24,0,5,11224.6,6885.75,0
9614-RMGHA,Male,122,1,0,65,1,1,Fiber optic,0,1,0,0,1,0,3,1,5,91.85,594122.85,1
8735-IJJEG,Male,122,1,0,14,1,0,DSL,0,0,1,0,0,0,3,0,2,5122.2,668.85,0
122564-MUUQK,Female,122,1,1,2122,1,1,Fiber optic,0,0,1,1,0,1,3,1,5,95.5,1916.2,0
512254-IEXZT,Male,122,0,1,1,1,0,Fiber optic,0,1,0,0,0,0,3,1,3,75.35,75.35,1
5834-ASPWA,Male,122,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,75.45,75.45,1
12271221-RFGFI,Female,122,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,3,1,5,95.4,4613.95,0
12212219-EFAEP,Female,122,0,0,72,1,1,Fiber optic,1,1,1,0,1,0,24,1,5,11221.3,7261.25,0
5619-PTMIK,Female,122,1,0,46,1,1,DSL,1,0,0,0,0,0,3,0,3,53.1,2459.8,0
3737-XBQDD,Male,122,0,0,24,1,1,Fiber optic,0,1,1,0,0,0,3,1,5,84.85,212248.8,0
5882-CMAZQ,Female,122,1,1,5,0,0 phone service,DSL,0,1,0,1,0,0,3,0,3,34.25,163.55,0
5846-QFDFI,Female,122,1,1,33,1,1,Fiber optic,0,1,1,1,0,0,3,0,2,88.6,2888.7,0
4445-KWOKW,Female,122,0,0,42,1,1,DSL,1,1,0,0,0,0,12,1,5,6122.15,2421.6,0
